index,Date_Heure,Pression au niveau mer,Variation de pression en 3 heures,Type de tendance barométrique,Direction du vent moyen 10 mn,Vitesse du vent moyen 10 mn,Température,Point de rosée,Humidité,Visibilité horizontale,Temps présent,Pression station,Rafales sur une période,Periode de mesure de la rafale,Précipitations dans la dernière heure,Précipitations dans les 3 dernières heures,Température (°C),consommation,datehour,datemonth
101464,2016-06-22 05:00:00,102190.0,-30.0,8.0,20.0,2.4,290.55,288.35,87.0,20000.0,2.0,102090.0,3.1,-10.0,0.0,0.0,17.400000000000034,17254.0,5,6
99820,2016-06-22 08:00:00,102220.0,40.0,3.0,20.0,2.2,292.95,288.55,76.0,18390.0,2.0,102130.0,3.1,-10.0,0.0,0.0,19.80000000000001,22122.0,8,6
12487,2016-06-22 11:00:00,102290.0,70.0,1.0,150.0,1.9,297.85,289.25,59.0,19530.0,2.0,102200.0,4.3,-10.0,0.0,0.0,24.700000000000045,25293.0,11,6
31283,2016-06-22 14:00:00,102250.0,-40.0,7.0,170.0,2.5,298.95,288.95,54.0,50000.0,2.0,102160.0,4.3,-10.0,0.0,0.0,25.80000000000001,25418.0,14,6
12501,2016-06-22 17:00:00,102170.0,-80.0,8.0,170.0,3.4,297.75,290.95,66.0,50000.0,2.0,102080.0,5.4,-10.0,0.0,0.0,24.600000000000023,23992.0,17,6
99835,2016-06-22 20:00:00,102110.0,-60.0,5.0,180.0,3.3,295.65,290.95,75.0,40000.0,2.0,102020.0,4.6,-10.0,0.0,0.0,22.5,22318.0,20,6
136820,2016-06-22 23:00:00,102200.0,90.0,3.0,190.0,0.9,293.15,289.75,81.0,30000.0,2.0,102110.0,2.0,-10.0,0.0,0.0,20.0,22670.0,23,6
117652,2016-06-23 02:00:00,102220.0,10.0,0.0,20.0,1.2,291.25,288.65,85.0,26210.0,0.0,102120.0,2.0,-10.0,0.0,0.0,18.100000000000023,17934.0,2,6
31313,2016-06-23 05:00:00,102150.0,-70.0,6.0,10.0,1.5,289.75,287.55,87.0,20000.0,2.0,102050.0,2.3,-10.0,0.0,0.0,16.600000000000023,17164.0,5,6
101507,2016-06-23 08:00:00,102130.0,-10.0,8.0,30.0,2.1,292.35,288.45,78.0,20000.0,2.0,102040.0,3.2,-10.0,0.0,0.0,19.200000000000045,22325.0,8,6
99863,2016-06-23 11:00:00,102180.0,50.0,3.0,170.0,2.2,298.35,288.65,55.0,40000.0,2.0,102090.0,3.6,-10.0,0.0,0.0,25.200000000000045,25273.0,11,6
31327,2016-06-23 14:00:00,102130.0,-50.0,8.0,160.0,2.7,299.35,285.05,41.0,40000.0,2.0,102040.0,4.2,-10.0,0.0,0.0,26.200000000000045,25646.0,14,6
117684,2016-06-23 17:00:00,102060.0,-70.0,6.0,170.0,3.2,298.75,284.55,41.0,40000.0,2.0,101970.0,5.0,-10.0,0.0,0.0,25.600000000000023,24126.0,17,6
99879,2016-06-23 20:00:00,101950.0,-110.0,6.0,150.0,2.9,297.45,287.25,53.0,60000.0,2.0,101860.0,4.5,-10.0,0.0,0.0,24.30000000000001,22372.0,20,6
31348,2016-06-23 23:00:00,102030.0,80.0,3.0,20.0,1.5,293.75,286.95,65.0,60000.0,2.0,101940.0,2.5,-10.0,0.0,0.0,20.600000000000023,22658.0,23,6
117700,2016-06-24 02:00:00,101990.0,-40.0,8.0,40.0,2.6,292.05,286.05,68.0,60000.0,0.0,101900.0,4.1,-10.0,,0.0,18.90000000000004,18032.0,2,6
12651,2016-06-24 05:00:00,101880.0,-120.0,6.0,20.0,2.9,290.25,284.95,71.0,60000.0,2.0,101780.0,3.9,-10.0,0.0,0.0,17.100000000000023,17278.0,5,6
117709,2016-06-24 08:00:00,101840.0,-30.0,7.0,10.0,3.8,294.15,284.45,54.0,29860.0,2.0,101750.0,5.8,-10.0,0.0,0.0,21.0,22106.0,8,6
99902,2016-06-24 11:00:00,101790.0,-50.0,8.0,50.0,2.3,301.65,283.35,32.0,60000.0,2.0,101700.0,4.3,-10.0,0.0,0.0,28.5,25095.0,11,6
101552,2016-06-24 14:00:00,101650.0,-140.0,8.0,180.0,3.8,301.75,286.45,39.0,60000.0,2.0,101560.0,5.2,-10.0,0.0,0.0,28.600000000000023,25091.0,14,6
101556,2016-06-24 17:00:00,101500.0,-150.0,7.0,220.0,6.5,302.55,290.05,47.0,19910.0,2.0,101410.0,8.8,-10.0,0.0,0.0,29.40000000000004,23618.0,17,6
99928,2016-06-24 20:00:00,101400.0,-100.0,6.0,230.0,7.8,298.55,290.75,62.0,30000.0,2.0,101310.0,12.6,-10.0,0.0,0.0,25.40000000000004,21753.0,20,6
117736,2016-06-24 23:00:00,101420.0,20.0,3.0,290.0,6.1,299.05,291.75,64.0,30000.0,2.0,101330.0,8.3,-10.0,0.0,0.0,25.90000000000004,22489.0,23,6
99942,2016-06-25 02:00:00,101530.0,110.0,2.0,300.0,7.7,299.85,288.25,49.0,59790.0,0.0,101440.0,14.8,-10.0,0.0,0.0,26.700000000000045,17659.0,2,6
99952,2016-06-25 05:00:00,101370.0,-160.0,5.0,280.0,2.7,297.45,287.25,53.0,30000.0,2.0,101280.0,6.6,-10.0,0.0,0.0,24.30000000000001,16006.0,5,6
117752,2016-06-25 08:00:00,101490.0,120.0,1.0,270.0,5.3,297.75,289.25,59.0,60000.0,1.0,101400.0,6.6,-10.0,0.0,0.0,24.600000000000023,18461.0,8,6
117760,2016-06-25 11:00:00,101520.0,30.0,1.0,300.0,9.0,301.85,286.95,40.0,50000.0,2.0,101430.0,12.2,-10.0,0.0,0.0,28.700000000000045,22065.0,11,6
12541,2016-06-25 14:00:00,101470.0,-50.0,8.0,310.0,5.4,304.65,286.85,34.0,60000.0,0.0,101380.0,11.0,-10.0,0.0,0.0,31.5,21845.0,14,6
102140,2016-06-25 17:00:00,101350.0,-120.0,8.0,290.0,7.4,305.35,287.45,34.0,35510.0,0.0,101260.0,13.7,-10.0,0.0,0.0,32.200000000000045,20768.0,17,6
22864,2016-06-25 20:00:00,101380.0,30.0,3.0,300.0,8.4,302.15,284.65,34.0,30000.0,3.0,101290.0,12.7,-10.0,0.0,0.0,29.0,20017.0,20,6
111944,2016-06-25 23:00:00,101580.0,200.0,3.0,320.0,7.5,298.05,281.55,35.0,30000.0,3.0,101490.0,11.7,-10.0,0.0,0.0,24.90000000000004,21357.0,23,6
102155,2016-06-26 02:00:00,101660.0,80.0,1.0,310.0,4.2,295.45,282.95,45.0,60000.0,0.0,101570.0,7.5,-10.0,0.0,0.0,22.30000000000001,17090.0,2,6
136711,2016-06-26 05:00:00,101700.0,40.0,2.0,300.0,2.9,293.25,283.35,53.0,30000.0,2.0,101610.0,5.7,-10.0,0.0,0.0,20.100000000000023,14650.0,5,6
136723,2016-06-26 08:00:00,101760.0,60.0,3.0,340.0,3.7,294.95,284.35,51.0,22890.0,2.0,101670.0,5.0,-10.0,0.0,0.0,21.80000000000001,16371.0,8,6
12569,2016-06-26 11:00:00,101730.0,-30.0,8.0,30.0,3.1,299.45,281.85,33.0,19230.0,2.0,101640.0,6.2,-10.0,0.0,0.0,26.30000000000001,20065.0,11,6
111965,2016-06-26 14:00:00,101660.0,-70.0,6.0,170.0,5.0,299.95,282.75,34.0,50050.0,2.0,101570.0,7.3,-10.0,0.0,0.0,26.80000000000001,19636.0,14,6
102187,2016-06-26 17:00:00,101560.0,-100.0,6.0,140.0,5.0,301.65,284.25,34.0,34270.0,2.0,101470.0,7.2,-10.0,0.0,0.0,28.5,18602.0,17,6
12581,2016-06-26 20:00:00,101600.0,40.0,3.0,310.0,9.3,301.65,281.85,29.0,60000.0,2.0,101510.0,12.9,-10.0,,0.0,28.5,19368.0,20,6
102204,2016-06-26 23:00:00,101890.0,290.0,3.0,310.0,6.1,296.85,281.65,38.0,60000.0,1.0,101800.0,10.3,-10.0,0.0,0.0,23.700000000000045,20988.0,23,6
136742,2016-06-27 02:00:00,102020.0,130.0,1.0,350.0,2.7,293.15,281.75,48.0,6800.0,0.0,101930.0,6.8,-10.0,0.0,0.0,20.0,16927.0,2,6
102221,2016-06-27 05:00:00,102070.0,40.0,1.0,280.0,2.7,290.95,282.05,56.0,60000.0,2.0,101970.0,4.1,-10.0,0.0,0.0,17.80000000000001,16389.0,5,6
136752,2016-06-27 08:00:00,102100.0,40.0,2.0,260.0,1.2,293.65,281.35,45.0,60000.0,1.0,102010.0,2.9,-10.0,0.0,0.0,20.5,21078.0,8,6
102231,2016-06-27 11:00:00,102020.0,-80.0,8.0,340.0,5.9,298.35,279.05,29.0,60000.0,2.0,101930.0,9.8,-10.0,0.0,0.0,25.200000000000045,24075.0,11,6
11247,2016-06-27 14:00:00,101860.0,-160.0,7.0,320.0,5.8,301.65,279.75,25.0,60000.0,2.0,101770.0,10.5,-10.0,0.0,0.0,28.5,24310.0,14,6
112252,2016-06-27 17:00:00,101690.0,-170.0,6.0,180.0,3.7,303.75,283.65,29.0,60000.0,3.0,101600.0,7.6,-10.0,0.0,0.0,30.600000000000023,23084.0,17,6
11266,2016-06-27 20:00:00,101670.0,-20.0,5.0,30.0,4.5,303.55,284.05,30.0,60000.0,2.0,101580.0,7.2,-10.0,0.0,0.0,30.40000000000004,21877.0,20,6
61619,2016-06-27 23:00:00,101890.0,220.0,2.0,360.0,2.5,298.05,285.25,45.0,60000.0,2.0,101800.0,6.9,-10.0,0.0,0.0,24.90000000000004,22633.0,23,6
111628,2016-06-28 02:00:00,101910.0,20.0,0.0,320.0,2.8,294.65,285.45,56.0,60000.0,0.0,101820.0,3.5,-10.0,0.0,0.0,21.5,17921.0,2,6
61627,2016-06-28 05:00:00,101890.0,-20.0,8.0,310.0,3.0,292.85,285.35,62.0,60000.0,2.0,101800.0,3.9,-10.0,0.0,0.0,19.700000000000045,17270.0,5,6
92622,2016-06-28 08:00:00,101940.0,50.0,2.0,300.0,1.6,294.75,286.35,59.0,60000.0,2.0,101850.0,3.3,-10.0,0.0,0.0,21.600000000000023,22171.0,8,6
61642,2016-06-28 11:00:00,101870.0,-70.0,8.0,190.0,2.4,299.55,286.35,44.0,60000.0,2.0,101780.0,4.5,-10.0,0.0,0.0,26.40000000000004,25053.0,11,6
61647,2016-06-28 14:00:00,101730.0,-140.0,8.0,200.0,3.7,300.25,285.85,41.0,60000.0,2.0,101640.0,5.2,-10.0,0.0,0.0,27.100000000000023,25170.0,14,6
111656,2016-06-28 17:00:00,101590.0,-140.0,6.0,200.0,5.0,299.85,286.25,43.0,40000.0,2.0,101500.0,7.4,-10.0,0.0,0.0,26.700000000000045,23991.0,17,6
61654,2016-06-28 20:00:00,101560.0,-30.0,7.0,230.0,5.8,297.05,289.55,63.0,32560.0,2.0,101470.0,10.0,-10.0,0.0,0.0,23.90000000000004,22436.0,20,6
112307,2016-06-28 23:00:00,101610.0,50.0,2.0,230.0,3.0,294.15,291.75,86.0,18840.0,2.0,101520.0,6.6,-10.0,0.0,0.0,21.0,22918.0,23,6
111679,2016-06-29 02:00:00,101580.0,-30.0,6.0,210.0,1.6,293.15,291.45,90.0,14920.0,0.0,101490.0,5.2,-10.0,0.0,0.0,20.0,18154.0,2,6
111686,2016-06-29 05:00:00,101600.0,20.0,3.0,10.0,1.8,291.45,290.15,92.0,9000.0,2.0,101510.0,3.5,-10.0,0.0,0.0,18.30000000000001,17658.0,5,6
92668,2016-06-29 08:00:00,101620.0,20.0,0.0,40.0,2.4,292.55,289.75,84.0,14820.0,2.0,101530.0,3.8,-10.0,0.0,0.0,19.40000000000004,22461.0,8,6
111697,2016-06-29 11:00:00,101590.0,-30.0,8.0,150.0,2.3,297.55,291.75,70.0,15000.0,3.0,101500.0,3.4,-10.0,0.0,0.0,24.40000000000004,25595.0,11,6
12821,2016-06-29 14:00:00,101500.0,-90.0,7.0,180.0,4.0,299.15,291.85,64.0,18350.0,2.0,101410.0,5.5,-10.0,0.0,0.0,26.0,25863.0,14,6
12826,2016-06-29 17:00:00,101430.0,-70.0,8.0,170.0,4.8,297.25,291.85,72.0,20000.0,3.0,101340.0,6.6,-10.0,0.0,0.0,24.100000000000023,24383.0,17,6
61689,2016-06-29 20:00:00,101400.0,-30.0,5.0,190.0,2.8,293.75,291.65,88.0,5890.0,3.0,101310.0,4.7,-10.0,0.0,0.0,20.600000000000023,22555.0,20,6
92706,2016-06-29 23:00:00,101500.0,100.0,3.0,150.0,2.7,292.95,291.95,94.0,2970.0,10.0,101410.0,3.9,-10.0,0.0,0.0,19.80000000000001,22703.0,23,6
111727,2016-06-30 02:00:00,101510.0,10.0,0.0,150.0,2.6,293.75,292.05,90.0,14350.0,0.0,101420.0,3.7,-10.0,0.0,0.0,20.600000000000023,18229.0,2,6
111731,2016-06-30 05:00:00,101510.0,0.0,5.0,10.0,0.7,293.15,291.85,92.0,9710.0,1.0,101420.0,2.0,-10.0,0.0,0.0,20.0,17688.0,5,6
111738,2016-06-30 08:00:00,101590.0,80.0,3.0,30.0,1.6,293.85,292.15,90.0,6000.0,3.0,101500.0,2.4,-10.0,0.0,0.0,20.700000000000045,22661.0,8,6
112386,2016-06-30 11:00:00,101630.0,40.0,0.0,170.0,2.5,299.85,292.75,65.0,15730.0,2.0,101540.0,3.7,-10.0,0.0,0.0,26.700000000000045,25571.0,11,6
11386,2016-06-30 14:00:00,101600.0,-30.0,8.0,190.0,2.6,298.15,290.85,64.0,53480.0,25.0,101510.0,5.6,-10.0,-0.1,-0.1,25.0,25457.0,14,6
92754,2016-06-30 17:00:00,101500.0,-100.0,7.0,200.0,5.7,300.05,289.65,53.0,60000.0,1.0,101410.0,8.1,-10.0,0.0,0.0,26.90000000000004,24233.0,17,6
112403,2016-06-30 20:00:00,101490.0,-10.0,5.0,220.0,7.9,297.85,290.05,62.0,18860.0,0.0,101400.0,11.3,-10.0,0.0,0.0,24.700000000000045,22711.0,20,6
11403,2016-06-30 23:00:00,101580.0,90.0,3.0,250.0,3.4,296.65,289.95,66.0,58940.0,2.0,101490.0,8.5,-10.0,0.0,-0.1,23.5,23235.0,23,6
88156,2016-07-01 01:00:00,100620.0,-130.0,6.0,240.0,2.8,281.25,277.85,79.0,60000.0,0.0,100520.0,4.1,-10.0,0.0,0.0,8.100000000000023,33107.0,1,7
72077,2016-07-01 04:00:00,100520.0,-100.0,6.0,360.0,1.7,280.85,279.45,91.0,14430.0,60.0,100420.0,4.3,-10.0,0.4,1.4,7.700000000000045,29410.0,4,7
69182,2016-07-01 07:00:00,100480.0,-40.0,6.0,40.0,0.9,280.65,279.95,95.0,9870.0,60.0,100380.0,1.6,-10.0,0.2,1.0,7.5,29255.0,7,7
111552,2016-07-01 10:00:00,100540.0,60.0,3.0,350.0,1.5,280.75,279.85,94.0,10000.0,1.0,100440.0,3.0,-10.0,-0.1,0.2,7.600000000000023,34590.0,10,7
72092,2016-07-01 13:00:00,100380.0,-160.0,8.0,230.0,3.2,286.05,281.75,75.0,20000.0,3.0,100280.0,4.6,-10.0,0.0,0.0,12.900000000000034,33823.0,13,7
88177,2016-07-01 16:00:00,100360.0,-10.0,0.0,250.0,5.8,288.35,282.45,68.0,25000.0,3.0,100270.0,8.0,-10.0,0.0,0.0,15.200000000000044,31786.0,16,7
69202,2016-07-01 19:00:00,100680.0,310.0,1.0,230.0,4.5,286.85,282.45,75.0,18540.0,1.0,100580.0,7.1,-10.0,0.0,0.0,13.700000000000044,32522.0,19,7
72107,2016-07-01 22:00:00,100770.0,90.0,0.0,290.0,6.1,287.25,280.05,62.0,18230.0,3.0,100670.0,8.6,-10.0,0.0,0.0,14.100000000000025,32270.0,22,7
23801,2016-07-02 01:00:00,101220.0,-310.0,6.0,140.0,12.9,286.45,284.55,88.0,9040.0,0.0,101120.0,19.0,-10.0,-0.1,-0.1,13.300000000000011,29224.0,1,7
111283,2016-07-02 04:00:00,100780.0,-440.0,6.0,160.0,12.1,286.65,284.15,85.0,11260.0,21.0,100680.0,17.3,-10.0,0.0,0.2,13.5,25378.0,4,7
111287,2016-07-02 07:00:00,100500.0,-280.0,8.0,160.0,11.3,286.05,284.95,93.0,5270.0,61.0,100400.0,16.3,-10.0,1.2,1.2,12.900000000000034,23284.0,7,7
14696,2016-07-02 10:00:00,100760.0,260.0,3.0,310.0,5.9,282.75,277.95,72.0,58640.0,21.0,100660.0,9.9,-10.0,0.4,2.2,9.600000000000025,26075.0,10,7
50578,2016-07-02 13:00:00,101050.0,290.0,1.0,320.0,6.7,286.15,278.35,59.0,60000.0,1.0,100950.0,10.8,-10.0,0.0,0.0,13.0,29871.0,13,7
23838,2016-07-02 16:00:00,101220.0,170.0,3.0,330.0,4.5,287.45,275.05,43.0,60000.0,1.0,101120.0,8.2,-10.0,0.0,0.0,14.300000000000011,27191.0,16,7
23844,2016-07-02 19:00:00,101600.0,380.0,3.0,280.0,6.3,283.55,276.15,60.0,60000.0,2.0,101500.0,12.8,-10.0,0.0,0.0,10.400000000000034,27752.0,19,7
23853,2016-07-02 22:00:00,101840.0,240.0,1.0,250.0,4.7,280.85,276.35,73.0,60000.0,2.0,101740.0,6.4,-10.0,0.0,0.0,7.700000000000045,31133.0,22,7
94092,2016-07-03 01:00:00,100780.0,-60.0,7.0,260.0,2.9,277.05,271.65,68.0,59990.0,0.0,100680.0,4.6,-10.0,0.0,0.0,3.900000000000034,33136.0,1,7
94101,2016-07-03 04:00:00,100610.0,-170.0,8.0,310.0,2.0,275.85,272.35,78.0,20000.0,0.0,100510.0,4.1,-10.0,0.0,0.0,2.700000000000045,30543.0,4,7
94114,2016-07-03 07:00:00,100530.0,-80.0,5.0,290.0,2.9,276.15,272.55,77.0,29770.0,2.0,100430.0,3.9,-10.0,0.0,0.0,3.0,31136.0,7,7
4592,2016-07-03 10:00:00,100590.0,60.0,1.0,30.0,1.2,281.65,272.65,53.0,57130.0,3.0,100490.0,2.6,-10.0,0.0,0.0,8.5,36084.0,10,7
94136,2016-07-03 13:00:00,100550.0,-40.0,7.0,200.0,4.6,283.75,274.05,51.0,49670.0,3.0,100450.0,6.7,-10.0,0.0,0.0,10.600000000000025,36152.0,13,7
94139,2016-07-03 16:00:00,100410.0,-140.0,6.0,280.0,3.2,285.35,274.05,46.0,59350.0,3.0,100310.0,8.5,-10.0,0.0,0.0,12.200000000000044,33931.0,16,7
4601,2016-07-03 19:00:00,100580.0,170.0,3.0,290.0,5.4,284.15,274.35,51.0,50000.0,1.0,100480.0,8.3,-10.0,0.0,0.0,11.0,33827.0,19,7
94153,2016-07-03 22:00:00,100840.0,260.0,1.0,320.0,3.7,282.05,273.45,55.0,50000.0,1.0,100740.0,6.6,-10.0,0.0,0.0,8.900000000000034,35607.0,22,7
97409,2016-07-04 02:00:00,101370.0,-10.0,0.0,300.0,5.8,286.05,276.65,53.0,60000.0,0.0,101270.0,9.2,-10.0,0.0,0.0,12.900000000000034,24229.0,2,7
97414,2016-07-04 05:00:00,101330.0,-40.0,6.0,310.0,2.4,284.65,276.65,58.0,60000.0,2.0,101230.0,5.8,-10.0,0.0,0.0,11.5,25736.0,5,7
148935,2016-07-04 08:00:00,101390.0,60.0,3.0,320.0,2.8,285.15,277.65,60.0,50310.0,2.0,101290.0,4.9,-10.0,0.0,0.0,12.0,26533.0,8,7
97423,2016-07-04 11:00:00,101360.0,-30.0,8.0,310.0,7.2,290.15,277.15,42.0,50000.0,2.0,101260.0,11.7,-10.0,0.0,0.0,17.0,23245.0,11,7
58602,2016-07-04 14:00:00,101190.0,-160.0,7.0,300.0,10.6,290.95,277.15,40.0,19890.0,1.0,101100.0,15.4,-10.0,0.0,0.0,17.80000000000001,22460.0,14,7
148945,2016-07-04 17:00:00,101030.0,-160.0,6.0,310.0,9.6,291.75,275.15,33.0,17520.0,2.0,100940.0,16.2,-10.0,0.0,0.0,18.600000000000023,28051.0,17,7
59136,2016-07-04 20:00:00,101080.0,40.0,1.0,320.0,6.0,288.75,274.05,37.0,45330.0,3.0,100980.0,11.7,-10.0,0.0,0.0,15.600000000000025,27915.0,20,7
148955,2016-07-04 23:00:00,101200.0,120.0,1.0,310.0,5.7,285.65,275.75,51.0,60000.0,2.0,101100.0,10.4,-10.0,0.0,0.0,12.5,27650.0,23,7
98355,2016-07-05 02:00:00,101390.0,-40.0,6.0,20.0,1.5,286.95,284.45,85.0,12000.0,0.0,101290.0,4.6,-10.0,,0.0,13.800000000000011,18432.0,2,7
120204,2016-07-05 05:00:00,101250.0,-140.0,7.0,20.0,2.5,286.65,284.15,85.0,16000.0,0.0,101150.0,3.6,-10.0,0.0,0.0,13.5,16688.0,5,7
120212,2016-07-05 08:00:00,101170.0,-80.0,6.0,30.0,2.7,287.25,283.25,77.0,17790.0,2.0,101070.0,4.6,-10.0,0.0,0.0,14.100000000000025,18660.0,8,7
17892,2016-07-05 11:00:00,101170.0,10.0,3.0,120.0,3.1,293.15,280.85,45.0,19850.0,1.0,101080.0,5.5,-10.0,0.0,0.0,20.0,21087.0,11,7
17894,2016-07-05 14:00:00,101190.0,20.0,3.0,140.0,5.7,292.35,285.35,64.0,30000.0,3.0,101100.0,9.2,-10.0,0.0,0.0,19.200000000000045,20420.0,14,7
120234,2016-07-05 17:00:00,101090.0,-100.0,8.0,170.0,5.1,291.45,285.45,68.0,20000.0,1.0,101000.0,9.2,-10.0,0.0,0.0,18.30000000000001,18640.0,17,7
17903,2016-07-05 20:00:00,101060.0,-30.0,5.0,220.0,2.1,289.95,283.55,66.0,20000.0,3.0,100970.0,6.9,-10.0,0.0,0.0,16.80000000000001,19365.0,20,7
110526,2016-07-05 23:00:00,101140.0,70.0,3.0,140.0,2.1,288.45,284.25,76.0,20000.0,1.0,101040.0,3.8,-10.0,0.0,0.0,15.300000000000011,21614.0,23,7
12974,2016-07-06 02:00:00,102060.0,120.0,3.0,190.0,2.8,291.75,290.25,91.0,11570.0,0.0,101970.0,5.8,-10.0,0.0,0.0,18.600000000000023,17413.0,2,7
18267,2016-07-06 05:00:00,102080.0,20.0,3.0,340.0,1.4,291.65,289.25,86.0,15000.0,3.0,101990.0,2.0,-10.0,0.0,0.0,18.5,16802.0,5,7
101729,2016-07-06 08:00:00,102130.0,50.0,3.0,320.0,0.7,292.45,289.65,84.0,12030.0,1.0,102040.0,1.7,-10.0,0.0,0.0,19.30000000000001,21557.0,8,7
135922,2016-07-06 11:00:00,102140.0,10.0,1.0,150.0,2.6,297.05,290.75,68.0,19070.0,1.0,102050.0,3.8,-10.0,0.0,0.0,23.90000000000004,24227.0,11,7
13024,2016-07-06 14:00:00,102050.0,-90.0,8.0,170.0,4.2,298.85,291.25,63.0,19610.0,2.0,101960.0,6.1,-10.0,0.0,0.0,25.700000000000045,23696.0,14,7
18441,2016-07-06 17:00:00,101960.0,-90.0,6.0,110.0,5.0,300.75,290.05,52.0,36640.0,0.0,101870.0,8.3,-10.0,0.0,0.0,27.600000000000023,22053.0,17,7
96845,2016-07-06 20:00:00,101960.0,0.0,5.0,130.0,1.2,298.25,291.25,65.0,18950.0,1.0,101870.0,3.3,-10.0,0.0,0.0,25.100000000000023,20970.0,20,7
99958,2016-07-06 23:00:00,102040.0,80.0,3.0,0.0,0.0,296.75,288.25,59.0,60000.0,1.0,101950.0,2.5,-10.0,0.0,0.0,23.600000000000023,21880.0,23,7
12841,2016-07-07 02:00:00,101790.0,60.0,3.0,350.0,1.5,295.45,285.45,53.0,60000.0,0.0,101700.0,3.9,-10.0,0.0,0.0,22.30000000000001,19466.0,2,7
112217,2016-07-07 05:00:00,101760.0,-30.0,5.0,290.0,1.8,293.95,285.35,58.0,60000.0,2.0,101670.0,5.0,-10.0,0.0,0.0,20.80000000000001,18687.0,5,7
102874,2016-07-07 08:00:00,101820.0,60.0,3.0,270.0,2.1,294.65,286.25,59.0,46330.0,2.0,101730.0,3.4,-10.0,0.0,0.0,21.5,23492.0,8,7
94600,2016-07-07 11:00:00,101810.0,-10.0,0.0,30.0,3.2,302.25,280.25,25.0,19580.0,2.0,101720.0,5.5,-10.0,0.0,0.0,29.100000000000023,27393.0,11,7
112185,2016-07-07 14:00:00,101730.0,-80.0,8.0,210.0,4.8,303.65,284.15,30.0,19530.0,2.0,101640.0,6.5,-10.0,0.0,0.0,30.5,27932.0,14,7
93014,2016-07-07 17:00:00,101630.0,-100.0,6.0,220.0,5.9,303.55,285.05,32.0,39240.0,3.0,101540.0,10.4,-10.0,0.0,0.0,30.40000000000004,26628.0,17,7
61186,2016-07-07 20:00:00,101670.0,40.0,3.0,240.0,8.7,300.45,288.15,47.0,50750.0,2.0,101580.0,11.7,-10.0,0.0,0.0,27.30000000000001,24727.0,20,7
93024,2016-07-07 23:00:00,101750.0,80.0,3.0,270.0,1.8,298.45,288.45,54.0,60000.0,0.0,101660.0,4.8,-10.0,0.0,0.0,25.30000000000001,24715.0,23,7
157176,2016-07-08 02:00:00,102430.0,70.0,2.0,310.0,2.0,296.15,281.85,40.0,60000.0,0.0,102340.0,8.5,-10.0,0.0,0.0,23.0,18117.0,2,7
18701,2016-07-08 05:00:00,102400.0,-30.0,5.0,300.0,2.2,293.85,281.85,46.0,60000.0,2.0,102310.0,6.1,-10.0,0.0,0.0,20.700000000000045,15996.0,5,7
99292,2016-07-08 08:00:00,102420.0,20.0,3.0,350.0,3.6,295.45,282.95,45.0,48450.0,2.0,102330.0,5.7,-10.0,0.0,0.0,22.30000000000001,17666.0,8,7
100281,2016-07-08 11:00:00,102440.0,20.0,1.0,10.0,8.4,300.55,283.75,35.0,41080.0,2.0,102350.0,15.1,-10.0,0.0,0.0,27.40000000000004,21684.0,11,7
18716,2016-07-08 14:00:00,102310.0,-130.0,8.0,10.0,8.0,304.45,280.85,23.0,44950.0,2.0,102220.0,14.4,-10.0,0.0,0.0,31.30000000000001,21193.0,14,7
99307,2016-07-08 17:00:00,102130.0,-180.0,6.0,30.0,6.5,306.25,280.95,21.0,50470.0,2.0,102040.0,12.9,-10.0,0.0,0.0,33.10000000000002,20291.0,17,7
93968,2016-07-08 20:00:00,102160.0,30.0,1.0,250.0,3.7,300.65,286.25,41.0,55240.0,2.0,102070.0,6.8,-10.0,0.0,0.0,27.5,21976.0,20,7
100307,2016-07-08 23:00:00,102290.0,130.0,2.0,250.0,1.0,296.45,286.35,53.0,50000.0,2.0,102200.0,2.6,-10.0,0.0,0.0,23.30000000000001,22894.0,23,7
11777,2016-07-09 02:00:00,101680.0,120.0,1.0,20.0,4.7,296.35,281.65,39.0,60000.0,0.0,101590.0,6.9,-10.0,0.0,0.0,23.200000000000045,18750.0,2,7
112251,2016-07-09 05:00:00,101720.0,40.0,3.0,30.0,4.3,293.75,283.25,51.0,30000.0,2.0,101630.0,6.0,-10.0,0.0,0.0,20.600000000000023,19008.0,5,7
11796,2016-07-09 08:00:00,101820.0,100.0,3.0,50.0,4.3,294.25,285.95,59.0,38840.0,2.0,101730.0,6.0,-10.0,0.0,0.0,21.100000000000023,24236.0,8,7
112265,2016-07-09 11:00:00,101890.0,70.0,1.0,130.0,3.7,299.15,289.15,54.0,53350.0,0.0,101800.0,5.7,-10.0,0.0,0.0,26.0,27703.0,11,7
28265,2016-07-09 14:00:00,101830.0,-60.0,8.0,180.0,2.7,299.35,290.15,57.0,19050.0,2.0,101740.0,4.6,-10.0,0.0,0.0,26.200000000000045,27671.0,14,7
112278,2016-07-09 17:00:00,101690.0,-140.0,6.0,190.0,3.5,298.85,288.85,54.0,50000.0,2.0,101600.0,6.4,-10.0,0.0,0.0,25.700000000000045,26248.0,17,7
28274,2016-07-09 20:00:00,101630.0,-60.0,6.0,190.0,3.0,296.45,289.75,66.0,50000.0,2.0,101540.0,4.6,-10.0,0.0,0.0,23.30000000000001,24934.0,20,7
112291,2016-07-09 23:00:00,101700.0,70.0,1.0,230.0,1.1,293.95,288.95,73.0,50000.0,2.0,101610.0,2.9,-10.0,0.0,0.0,20.80000000000001,23128.0,23,7
